start_betriebsstelle,ziel_betriebsstelle,mean_delay,median_delay,number_of_trips
NW H3,MAT,2.3275058275058274,1.4416666666666667,286
NW H3,MZG,0.9463541666666667,-0.07500000000000001,32
NW H3,NB,2.3,2.3,1
NW H3,NBN,1.8801955434288313,0.55,733
NW H3,NEK,6.65,6.65,1
NW H3,NG,19.775,19.775,2
NW H3,PET,15.366666666666667,15.366666666666667,1
NW H3,REN,-0.4,-0.4,1
NW H3,TN S21,24.45,24.45,1
NW H3,WBFS11,9.994444444444445,7.25,3
NW S32,BDE,13.915432098765434,13.35,27
NW S32,BF S21,13.51875,16.65,8
NW S32,BIB,4.6225000000000005,0.875,40
NW S32,BU,0.7523282535074988,-0.31666666666666665,2756
NW S32,BUN,5.25,5.25,1
NW S32,BVS,11.183333333333334,11.183333333333334,1
NW S32,BVSH1,16.376100628930818,16.55,53
NW S32,CAT,19.470833333333335,5.541666666666667,8
NW S32,CF Z1,8.55,8.55,1
NW S32,EDLA2,3.014393939393939,0.5,44
NW S32,FLD,2.5284313725490195,1.5,51
NW S32,FWS,4.766666666666667,4.766666666666667,1
NW S32,FWSZ1,0.9820695102685624,-0.05,211
NW S32,GLOS21,2.853444249854057,1.075,2284
NW S32,HAIH2,1.6725740886441123,0.7833333333333333,2542
NW S32,HZ,1.412280701754386,0.11666666666666667,19
NW S32,KLSS21,2.2950819672131146,1.25,1220
NW S32,KSW,0.25666666666666665,0.21666666666666667,5
NW S32,LB,-0.23333333333333334,-0.23333333333333334,1
NW S32,LB H1,15.564492753623188,16.466666666666665,23
NW S32,LG,0.20833333333333334,0.20833333333333334,2
NW S32,LGF,3.832951070336392,2.1666666666666665,218
NW S32,MAT,1.3139782065023222,0.5333333333333333,1866
NW S32,MD,4.2481481481481485,0.8666666666666667,9
NW S32,MZG,3.3441002949852505,0.6833333333333333,113
NW S32,NB,4.414583333333334,2.475,16
NW S32,NB S31,15.922222222222222,0.23333333333333334,3
NW S32,NB U2,1.3,1.3,1
NW S32,NBN,2.839006644797712,1.15,3963
NW S32,NEKS11,33.016666666666666,29.083333333333332,3
NW S32,NG,4.725757575757576,3.783333333333333,11
NW S32,NW S12,0.5833333333333334,0.5833333333333334,1
NW S32,NW S22,0.9,0.9,1
NW S32,NWI,26.9,26.9,1
NW S32,PET,1.275,0.9166666666666667,10
NW S32,REGH1,-0.06666666666666667,-0.06666666666666667,1
NW S32,SAH,2.8555555555555556,1.1333333333333333,3
NW S32,SOUH2,-0.2791666666666667,-0.44166666666666665,4
NW S32,TN S21,15.653703703703703,17.766666666666666,9
NW S32,WBFS11,7.40925925925926,6.558333333333334,18
NW S32,WWB,7.466666666666667,7.466666666666667,1
NW S32,WWBU1,3.1666666666666665,3.1666666666666665,1
NW S42,EDLA2,0.9,0.9,1
NW S42,GLO,1.3191666666666666,1.1333333333333333,20
NW S42,GLOS21,3.2,3.2,1
O,BEH,1.6,1.6,1
O,BEL,7.561904761904762,5.916666666666667,7
O,BELG,9.212301587301587,5.291666666666667,42
O,BU,0.21666666666666667,0.21666666666666667,1
O,DRG,14.333333333333334,14.333333333333334,1
O,ENZH1,4.423863636363636,2.283333333333333,88
O,F  H1,0.7611111111111111,0.5833333333333334,3
O,GAE,6.057051282051281,2.2583333333333333,26
O,GEFS31,4.682926829268292,3.9916666666666667,82
O,GLOS21,36.4,36.4,1
O,LDFH1,5.154641350210971,3.45,79
O,N,3.7249999999999996,3.7249999999999996,2
O,O,21.25,21.25,1
O,ON,3.5815897435897437,1.4,325
O,SNBH2,0.5,0.5,1
O,STRS21,2.8474006116207953,0.8166666666666667,327
O,WG,5.341666666666666,4.275,6
O,WOL,1.2,1.2,2
OA H1,AK,-0.004761904761904745,-0.25,21
OA H1,AK H1,0.856060606060606,0.16666666666666666,671
OA H1,LAWH2,-0.36666666666666664,-0.36666666666666664,1
OA H1,LZW,5.209857328145266,4.283333333333333,257
OA H1,NF,3.6666666666666665,3.6666666666666665,1
OB,WEYZ1,6.783333333333333,6.783333333333333,1
OD,GU Z2,5.433333333333334,5.433333333333334,2
OEDH1,NBF,0.8833333333333333,0.8833333333333333,1
OEPH1,OEP,0.0,0.0,1
OEPH1,OEPH1,0.0,0.0,1
OEPH1,OTT,0.6333333333333333,0.6333333333333333,1
OEPH1,PUW,0.6,0.6,2
OEPH1,ROB,0.0,0.0,1
OEPH1,ROGH1,14.0,14.0,2
OEPH1,UF H1,0.6797901020604661,0.25,1731
OF,APOH1,4.746666666666667,-0.18333333333333332,75
OF,BA,6.4152491793494475,3.6,1117
OF,BEH,-3.066666666666667,-3.066666666666667,1
OF,BEL,1.15,1.15,1
OF,BELG,15.77608024691358,6.541666666666666,108
OF,BGTG,48.31666666666667,48.31666666666667,1
OF,BL,3.2186666666666666,2.1,175
OF,BLS,1.2566966966966968,0.48333333333333334,1110
OF,DNV,3.372858089557891,1.0666666666666667,3521
OF,E,0.0,0.0,1
OF,EL S21,1.25,-0.48333333333333334,3
OF,ESU,2.076215644820296,0.36666666666666664,3311
OF,GN S11,1.05390625,0.3,64
OF,GTT,7.117391304347826,1.5666666666666667,46
OF,GTTH1,17.178571428571427,19.333333333333332,7
OF,GTTL1,25.483333333333334,25.483333333333334,1
OF,GUK,0.6471976401179941,0.0,113
OF,GUKH2,0.7332825203252032,0.016666666666666666,2952
OF,HE,4.3170727401129945,0.6666666666666666,944
OF,HIMS11,5.595238095238095,5.65,7
OF,HKAG,32.38333333333333,32.38333333333333,2
OF,KLSS21,5.221690383786115,0.9666666666666667,773
OF,KTT,2.966666666666667,0.9333333333333333,6
OF,KTTG,2.0947203689976117,0.06666666666666667,4047
OF,MAR,3.642105263157895,0.6,19
OF,NBN,-0.1152014652014652,-0.7416666666666667,182
OF,NIF,5.375,5.375,2
OF,NIFG,2.620220588235294,0.5166666666666667,408
OF,NS,1.2291666666666667,-0.75,60
OF,OF,-2.35,-2.35,1
OF,OST,0.43333333333333335,0.43333333333333335,2
OF,PAR,1.4666666666666668,-0.06666666666666667,53
OF,PARH1,14.66,10.533333333333333,5
OF,PTA,0.6,0.6,1
OF,PUR,-0.4166666666666667,-0.4166666666666667,1
OF,PURH1H,73.5,73.5,1
OF,RAFS11,-0.16666666666666666,-0.16666666666666666,1
OF,SAG,47.25,54.141666666666666,4
OF,SAGH1,24.708333333333336,24.708333333333336,2
OF,SBM,30.816666666666666,30.816666666666666,1
OF,SFLH1,0.6602929636411196,-0.06666666666666667,3823
OF,SFLS11,8.75,-0.13333333333333333,8
OF,SHF,5.75,5.75,2
OF,ST W1,-0.2,-0.2,1
OF,STC,2.9289889415481833,1.0666666666666667,422
OF,STK,7.9,7.9,1
OF,STRS21,3.8166666666666664,3.2,3
OF,WAL,0.6194444444444445,-0.5,12
OF,WULG,1.2899014778325124,0.3916666666666667,406
OF,ZAB,8.03888888888889,1.3,3
OF,ZU,-0.3333333333333333,-0.3333333333333333,1
OF,ZUR,3.0,3.0,1
OK H1,HT S12,0.4666666666666667,0.4666666666666667,2
OK H1,WV,1.393532338308458,0.43333333333333335,67
ON,CAT,10.704166666666667,7.1416666666666675,4
ON,GAE,3.1666666666666665,3.1666666666666665,1
ON,LGF,3.4772784910445393,2.066666666666667,2103
ON,LP,3.0166666666666666,3.0166666666666666,1
ON,MAT,5.745431472081218,4.083333333333333,394
ON,NG,11.13888888888889,9.783333333333333,21
ON,O,3.9877963737796374,2.283333333333333,239
ON,ON,7.941666666666666,3.0083333333333333,8
ON,STR,2.6166666666666667,2.6166666666666667,1
ON,SUEW1,9.983333333333334,10.15,8
ON,SUEW3,8.983333333333333,8.983333333333333,1
ON,WBB,4.033333333333333,4.033333333333333,1
ON,WBFS11,10.496296296296295,9.266666666666666,90
ON,WBFS21,18.775,18.775,2
ORTH1,NBF,2.555555555555556,2.5833333333333335,3
OST,HFG,4.7,4.7,1
OST,HW Z3,53.61666666666667,53.61666666666667,1
OSW,BA,34.31666666666667,34.31666666666667,1
OTG,OTG,11.0,11.0,1
OTG,SCE,4.372222222222223,3.4,9
OTGA1,AT H1,0.8787878787878788,0.5,88
OTGH5,AT H1,0.7947368421052632,0.6833333333333333,19
OTT,UF H1,-0.2,-0.2,1
OTTH1,PUW,8.309523809523808,7.866666666666666,7
OTTH1,PUWH1A,2.2666666666666666,2.2666666666666666,1
OTTH1,UF H1,0.6720609631892914,0.35,4582
OW,AMS,-0.2833333333333333,-0.2833333333333333,1
OW,AOS,2.025385082327946,1.0333333333333334,4393
OW,BA,6.319877482044782,4.116666666666666,789
OW,BELG,6.320833333333334,3.6916666666666664,28
OW,BH S11,7.547222222222222,2.625,6
OW,BO S31,2.0944444444444446,0.9166666666666666,27
OW,BRF,3.3425925925925926,1.8833333333333333,144
OW,BZ H1,9.85,9.85,1
OW,DG,1.5666666666666667,1.5666666666666667,1
OW,EBR,5.316666666666666,5.316666666666666,1
OW,EDBS21,3.433333333333333,3.433333333333333,1
OW,FA A1,3.974074074074074,1.1833333333333333,153
OW,FU,4.7,4.7,2
OW,GJ,1.7166666666666666,1.7166666666666666,1
OW,H  H3,6.607770961145194,0.7,489
OW,HE,2.5219017926734217,-0.05,1283
OW,HF,0.5,0.5,1
OW,HF H2,-0.75,-0.75,1
OW,HF H3,0.5833333333333333,0.5833333333333333,2
OW,HF H4,-0.06911534339187073,-0.6,4043
OW,HFG,10.246296296296297,1.3333333333333333,9
OW,HI,7.002380952380952,2.35,7
OW,HK H3,1.348148148148148,1.0416666666666665,54
OW,HP U1,2.744017094017094,0.025,78
OW,HU,-7.622222222222223,-8.766666666666667,3
OW,HU H4,0.9891148325358852,-0.11666666666666667,418
OW,HU S21,3.1777777777777776,0.2833333333333333,3
OW,HW H1,-1.2333333333333334,-1.2333333333333334,1
OW,HW Z3,3.00237676056338,1.2666666666666666,2840
OW,I,1.6111111111111114,0.7,3
OW,I  W1,9.622463768115942,4.166666666666667,23
OW,JB,7.202173913043478,3.05,46
OW,KARS97,1.9253086419753087,0.8916666666666666,54
OW,KG,0.2611111111111111,0.016666666666666666,3
OW,KRT,0.4055555555555556,0.7333333333333333,3
OW,KRTS11,14.779487179487178,17.166666666666668,13
OW,KU,0.55,0.55,2
OW,KUES21,2.604920049200492,0.6,271
OW,LATH1,5.128990610328639,0.4916666666666667,142
OW,LIMB11,18.316666666666666,18.316666666666666,1
OW,LIR,3.5322463768115937,0.125,92
OW,LOSS51,7.766666666666667,7.766666666666667,1
OW,LZW,1.6666666666666667,1.6666666666666667,1
OW,MFL,3.4292000000000002,0.8333333333333334,750
OW,ND G,3.0500000000000003,3.0500000000000003,2
OW,NIF,19.016666666666666,19.016666666666666,1
OW,NL H1,-0.8333333333333334,-0.8333333333333334,1
OW,NST,11.55,11.55,1
OW,OF,-1.6333333333333333,-1.6333333333333333,1
OW,OW,-0.016666666666666666,-0.016666666666666666,1
OW,PAV,-0.038888888888888896,-1.05,3
OW,PB S21,4.733333333333333,4.733333333333333,1
OW,PH S11,1.6847826086956523,-0.65,69
OW,PM,-0.2933919711321606,-0.6666666666666666,739
OW,PM H2,8.41,4.025,20
OW,POES31,4.933333333333334,4.933333333333334,1
OW,POEU12,2.3,2.3,1
OW,RG H1K,3.3311258278145695,0.35,151
OW,ROH,44.73333333333333,34.1,3
OW,RW,0.7777440054035799,-0.06666666666666667,987
OW,RW H1,-0.43438641344046747,-0.925,5476
OW,RW S11,0.6933333333333334,1.0166666666666666,5
OW,SASS11,2.939464594127807,0.7166666666666667,193
OW,SB G,4.117816091954023,1.0916666666666668,58
OW,SBE,2.5095238095238095,0.43333333333333335,7
OW,SLN,2.539506172839506,0.6333333333333333,189
OW,SPWS51,0.5833333333333334,0.5833333333333334,1
OW,SPWS97,45.916666666666664,45.916666666666664,1
OW,STG,15.627272727272729,2.0,33
OW,STRS21,66.31666666666666,66.31666666666666,1
OW,TFO,48.733333333333334,48.733333333333334,2
OW,TK,16.983333333333334,16.983333333333334,1
OW,UP,3.059722222222222,0.3,12
OW,UP S31,1.4643347907557778,0.7166666666666667,1601
OW,VBO,0.3333333333333333,0.3333333333333333,1
OW,WATS11,1.3593023255813954,0.3333333333333333,258
OW,WATS95,1.386354435504276,0.13333333333333333,6587
OW,WEK,2.302227342549923,0.8833333333333333,434
OW,WEYH1,0.6333333333333333,0.6333333333333333,2
OW,WEYZ1,0.7658602150537634,-0.08333333333333334,124
OW,Z  H1,5.65443469785575,4.008333333333333,342
OW,ZU,17.383333333333333,17.383333333333333,1
OZ,GMI,7.225,7.225,2
OZ,HE,40.75833333333333,40.75833333333333,2
OZ,JB S12,-0.4166666666666667,-0.4166666666666667,1
OZ,KLSS21,4.619047619047619,2.1333333333333333,7
OZ,MLX,4.527777777777778,2.0166666666666666,3
OZ,PTA,13.525,13.525,2
OZ,SBJ,2.9111111111111114,3.75,3
OZ,WT,0.4855555555555556,0.05,45
P,SVE,3.3,3.3,1
PA,MLX,38.96831501831502,26.083333333333332,91
PA,NIFG,29.78666666666667,38.483333333333334,5
PA,OF,35.166666666666664,35.166666666666664,1
PA,OW,13.226923076923079,4.341666666666667,26
PAG,AMSS12,82.8,82.8,2
PAG,BELG,13.733333333333333,13.733333333333333,2
PAG,HEZ,120.0,120.0,1
PAG,LZW,120.0,120.0,1
PAG,MAT,3.8333333333333335,3.8333333333333335,1
PAG,MLX,21.901109410864574,11.666666666666666,1307
PAG,NIFG,8.668055555555556,2.3333333333333335,132
PAG,OF,56.833333333333336,56.833333333333336,1
PAG,OW,12.563333333333333,6.4,95
PAG,PW,120.0,120.0,2
PAG,SVE,43.875,43.875,2
PAG,WE S92,16.916666666666668,16.916666666666668,1
PAM,NS G,7.233333333333333,7.233333333333333,2
PAM,WAL,8.966666666666667,8.966666666666667,1
PAMG,NS G,7.110666666666667,4.833333333333333,25
PAMK2,NS G,0.01109756097560975,-0.75,1230
PAR,HE,16.775,16.775,2
PAR,MZG,4.975,4.975,2
PAR,NIFG,7.633333333333334,7.633333333333334,2
PAR,OF,0.7833333333333333,0.36666666666666664,46
PARA1,NIFG,0.4518666666666667,-0.35,125
PARH1,OF,2.2299999999999995,1.15,5
PARL1,KTTG,28.466666666666665,28.466666666666665,1
PAV,LZW,3.322303622303622,2.5166666666666666,2457
PAV,NEU,8.5,8.5,1
PAV,NEUH1,0.06666666666666667,0.06666666666666667,1
PAV,NEW,0.3712610899873257,-0.25,526
PAV,WE,-0.43333333333333335,-0.43333333333333335,1
PAV,WE S92,1.3180180180180179,0.11666666666666667,666
PB,NF,1.8666666666666665,1.8666666666666665,2
PB,OW,7.55,7.55,1
PB,PB,-10.245424836601307,-8.7,51
PEM,NBF,0.23333333333333334,0.31666666666666665,5
PEMH1,FS H1,1.95,1.95,2
PEMH1,FWAH1,-19.283333333333335,-19.283333333333335,1
PEMH1,NB H1A,-0.9,-0.9,1
PEMH1,NB S14,0.3333333333333333,0.3333333333333333,1
PEMH1,NBF,1.0261776918671248,0.55,4656
PEMH1,PIEH1,1.0666666666666667,1.0666666666666667,1
PEMH1,WAGH1,-0.08333333333333333,-0.08333333333333333,1
PET,DOK,15.888888888888888,18.55,3
PET,ENZH1,8.608333333333334,3.675,4
PET,GEFS31,16.183333333333334,16.183333333333334,1
PET,LDFH1,15.316666666666666,15.316666666666666,1
PET,NW H2,19.013333333333332,17.6,5
PET,NW H3,6.2,6.2,1
PET,NW S31,5.05,5.05,1
PET,STRS21,5.65,5.65,1
PET,WF H1,1.8666666666666667,1.8666666666666667,1
PG,GMI,2.4796296296296294,2.8666666666666667,9
PG,PG,0.0,0.0,3
PG,PG G,120.0,120.0,1
PG,RZNH1,3.5833333333333335,3.5833333333333335,2
PG H1,GMI,-0.5333333333333333,-0.5333333333333333,1
PG S11,RZNH1,52.44166666666666,52.44166666666666,2
PG S11,WI U3,2.408333333333333,2.408333333333333,2
PG S12,JB,10.0,10.0,1
PG Z9,GMI,0.9611111111111111,1.1333333333333333,3
PG Z9,PG G,3.1368421052631574,0.8666666666666667,19
PH,GAI,2.1166666666666667,2.1166666666666667,1
PH,M  H1,19.333333333333332,19.333333333333332,1
PH S12,GAI,1.873913043478261,1.0,23
PH S12,LN A1,0.9807017543859649,0.3333333333333333,19
PH S12,M  H1,0.8422781271837876,-0.38333333333333336,477
PH S12,M  S12,1.3618154761904762,-0.15,560
PH S12,MAG,0.31014492753623185,0.0,23
PH S12,MLX,3.25,1.5333333333333334,3
PH S12,OW,6.838805970149253,2.1166666666666667,67
PH S12,PIC,2.252239353891336,0.525,454
PH S12,RAD,-0.6166666666666667,-0.6166666666666667,1
PH S12,RADK1,0.5,0.5,1
PH S12,SEI,6.0,6.0,1
PH S12,SEIS12,-0.2833333333333333,-0.2833333333333333,1
PH S12,SL,0.6833333333333333,0.6833333333333333,1
PH S12,STL,1.8706300813008132,0.5833333333333334,164
PH S12,TB,-0.5333333333333333,-0.5333333333333333,1
PH S12,WAS,1.3742424242424243,0.6,77
PIC,H  H3,1.2253041362530415,-0.11666666666666667,137
PIC,HP U1,42.34166666666667,42.34166666666667,2
PIC,JB,0.028985507246376795,-0.2,23
PIC,JP S21,2.0397849462365594,1.0,155
PIC,M  H1,-0.38333333333333336,-0.38333333333333336,1
PIC,PH S11,0.8793413173652694,0.125,334
PIC,SBM,2.619221411192214,1.5333333333333334,137
PIEH1,NBF,0.55,0.55,1
PIEH1,PEMH1,1.1833333333333333,1.1833333333333333,1
PL,HN H1,0.0707070707070707,-0.38333333333333336,1782
PL,PB,2.3833333333333333,2.3833333333333333,1
PL,SHRH1,0.2052588996763754,0.06666666666666667,206
PL,SPRH2,1.047244094488189,1.0,127
PL,TRN,0.4621636335355421,0.1,2143
PL,TRNH3,-0.23333333333333334,-0.23333333333333334,1
PL,WM,0.5796078431372549,0.25,170
PLKH1,KRV,0.045716945996275626,-0.65,179
PM,HF H1,-0.8,-0.8,1
PM,HF S12,21.266666666666666,21.266666666666666,1
PM,OW,1.1283917340521115,0.575,742
PM,PM,-8.433333333333334,-8.433333333333334,1
PM,WATS95,6.008333333333333,6.008333333333333,2
PM H1,WATS95,24.86190476190476,22.933333333333334,7
PM H2,OW,11.091176470588236,2.8833333333333333,17
PMS,GKF,0.614855072463768,0.6083333333333334,46
PMS,GKV,27.566666666666666,27.566666666666666,1
PN,MZS,120.0,120.0,1
POE,POE,-10.25,-8.141666666666666,4
POE,PW,0.6916666666666667,-0.20833333333333334,8
POEA1W,ERFA2,0.6694616977225673,0.18333333333333332,644
POEA1W,PUS,0.679110962566845,0.36666666666666664,1496
POEA1W,PUSH1,0.7679166666666667,0.23333333333333334,80
POEA1W,PUSH2,0.9090296741307119,0.18333333333333332,1831
POEA1W,WIE,0.3888888888888889,0.14166666666666666,6
POEA1W,WIEA1,3.0166666666666666,3.0166666666666666,1
POES32,OW,-0.05,-0.05,1
POWH1,SB G,1.5611111111111111,-0.1,3
PR,LG,2.1666666666666665,2.1666666666666665,1
PR,NW H2,-0.5666666666666667,-0.5666666666666667,2
PR,NW S31,-0.24285714285714285,-0.38333333333333336,7
PR,PR,-12.980555555555554,-14.741666666666667,6
PR S11,MZG,1.3612724757952974,0.15,964
PR S22,MLX,86.66666666666666,86.66666666666666,2
PRA,NEW,15.15,15.15,1
PRAA1,NEW,0.5747435897435897,0.3833333333333333,130
PRAA1,WE S92,1.3033018867924528,0.825,106
PRE,PRE,-30.0,-30.0,1
PRE,SMRG,2.5435185185185185,0.6000000000000001,18
PRV,BLEG,7.038095238095238,6.283333333333333,35
PRV,PRV,26.0,26.0,1
PT,EZ,25.316666666666666,25.316666666666666,1
PT,NBN,1.5106707317073171,0.65,328
PT,TF,0.7333333333333333,0.7333333333333333,1
PT,TF H1,-0.85,-0.85,1
PT,WIT,-0.13063293295851436,-0.4,3913
PTA,BC,12.076013513513514,2.908333333333333,148
PTA,FA A1,0.43333333333333335,0.43333333333333335,1
PTA,LATH1,7.257142857142857,1.2333333333333334,21
PTA,ND G,18.366666666666667,10.066666666666666,12
PTA,OZ,2.3666666666666667,2.3666666666666667,2
PTTH1,NGG,1.7133333333333334,1.5,5
PU,KAS,1.4833333333333334,1.4833333333333334,1
PU H1,PU H1,13.0,13.0,1
PU S12,UE,0.16666666666666666,0.16666666666666666,1
PUE,EGGS12,4.833333333333333,4.833333333333333,1
PUE,HGRS12,1.9333333333333333,1.9333333333333333,1
PUE,LIM,2.833333333333333,2.833333333333333,2
PUE,NF,15.083333333333334,15.083333333333334,1
PUE,SH,3.306821106821107,1.7666666666666666,259
PUE,TUB,1.6833333333333333,1.6833333333333333,1
PUE,VITH1,3.6833333333333336,3.6833333333333336,2
PUE,WF H1,4.1540627885503225,1.9166666666666667,722
PUE,WFG,36.21666666666667,36.21666666666667,1
PURH1H,GN,11.966666666666667,11.966666666666667,1
PURH1H,OF,-0.15,-0.15,1
PURH3H,ESU,14.924516908212562,15.408333333333333,138
PURH3H,SAG,75.21666666666667,75.21666666666667,1
PURH3H,WULG,0.8361111111111111,0.16666666666666666,30
PUS,PW,22.8,22.8,1
PUSH2,ERF,6.177777777777778,0.75,3
PUSH2,POEA1W,0.14347847698578386,0.0,3353
PUSH2,PW,1.1858516483516484,0.225,364
PUSH2,WIE,1.0333333333333334,1.0333333333333334,1
PUSH2,WIEH2,0.0,0.0,1
PUSH2,WIEH3,0.0,0.0,1
PUW,OEPH1,0.06666666666666667,0.06666666666666667,1
PUW,OTTH1,4.163333333333333,3.283333333333333,5
PUW,UF H1,1.25,1.25,1
PUWH1A,OTTH1,7.15,7.15,1
PW,AOS,2.825,2.225,4
PW,HW Z3,0.5333333333333333,0.5333333333333333,2
PW,LOSS51,1.5921464226289517,0.8,3005
PW,POE,-0.03333333333333333,-0.03333333333333333,1
PW,PUS,0.3703333333333333,0.20833333333333334,50
PW,PUSH1,0.08333333333333333,0.08333333333333333,2
PW,PUSH2,0.7250000000000001,0.09166666666666667,72
PW,SPWS97,1.758874458874459,0.95,154
PWD,GKF,-0.13333333333333333,-0.13333333333333333,1
PZ,AOS,42.833333333333336,42.833333333333336,1
PZ,HFG,4.766666666666667,4.766666666666667,1
PZ,RW H1,0.8,0.8,2
PZ F1,HFG,1.5166666666666666,1.5166666666666666,1
PZ U1,HF H4,8.95,8.95,1
PZ U1,HFG,0.2833333333333333,0.2833333333333333,1
R,BSE,40.56666666666666,31.858333333333334,4
R,BVSH1,16.3,16.3,1
R,MAT,5.161458333333333,4.141666666666667,16
R,NBN,4.830555555555556,2.4333333333333336,12
R,R,3.2040476190476195,2.45,70
R  A1,S,0.11655172413793102,0.0,145
R  G,BSE,9.133333333333335,3.3666666666666667,3
R  G,BVSH1,20.13125,21.674999999999997,8
R  G,KO U1,8.15,8.15,1
R  G,NG,3.7666666666666666,3.7666666666666666,1
RA,SD,6.441666666666667,7.083333333333334,6
RAD,M  H1,10.733333333333333,10.733333333333333,1
RAD,M  S12,5.875,5.875,2
RAFS12,OF,-0.3333333333333333,-0.3333333333333333,1
RD,AT H1,1.4526315789473685,1.0833333333333333,19
RD,BRO,-0.15105105105105104,-0.75,111
RD,BRU,1.4166666666666667,1.4166666666666667,2
RD,BRUG,0.6545801526717557,0.16666666666666666,262
RD,LZW,4.055555555555555,4.766666666666667,3
RD,MIGW1,0.0,0.0,1
RD,NEUH1P,0.23333333333333334,0.23333333333333334,1
RD,NEW,2.3574603174603173,1.5,105
RD,SCE,1.1078431372549018,0.5333333333333333,17
RD,WE S92,-0.75,-0.75,1
RD H3,BRO,0.18504672897196262,-0.26666666666666666,107
RDFU2,KLSS21,0.36666666666666664,0.36666666666666664,1
RE A1,IH,-0.27564102564102566,-0.45833333333333337,26
RE A1,WT,-0.5863225806451613,-0.75,775
REGH1,ENZH1,3.45,3.45,1
REGH1,HAIH2,29.525,29.525,2
REGH1,NW H2,11.233333333333333,11.233333333333333,1
REN,GLO,12.666666666666666,12.666666666666666,1
REN,GLOS21,7.3966666666666665,4.833333333333334,10
REN,HAIH2,10.405555555555557,10.6,3
REN,MAT,0.26666666666666666,0.26666666666666666,1
REN,MZG,8.516666666666667,8.516666666666667,1
REN,NBN,10.483333333333333,10.483333333333333,2
RF S22,GG A1,1.0333333333333334,1.0333333333333334,1
RF S22,SB G,0.9479166666666666,0.0,128
RF S22,SBF,6.133333333333334,6.133333333333334,1
RF S22,SBM,2.3551459293394776,0.9666666666666667,217
RG,AK H1,4.627777777777777,0.55,6
RG,LN A1,0.8882716049382716,0.7,27
RG,LZW,7.283333333333333,7.283333333333333,1
RG H1K,AK,0.06923076923076923,0.06666666666666667,13
RG H1K,AK H1,0.9515555555555555,0.16666666666666666,300
RG H1K,KAIA1,0.6996376811594203,-0.5,184
RG H1K,KU,1.4912698412698413,-0.06666666666666667,21
RG H1K,LZW,7.032456140350877,6.125,38
RG H1K,OW,4.9072984749455335,2.3833333333333333,153
RK H2,B  H1,-0.23333333333333334,-0.23333333333333334,1
RN,VBD,0.03333333333333333,0.03333333333333333,1
RN G,SBM,29.316666666666666,29.316666666666666,1
RN S22,VBD,5.116666666666667,1.425,4
RN S32,VBD,4.564285714285715,1.9,21
RO A1,GU Z2,34.13333333333333,34.13333333333333,1
RO H2,STTS12,120.0,120.0,1
ROB,UF H1,51.416666666666664,51.416666666666664,1
ROG,UF H1,0.12333333333333334,0.05,10
ROGH1,OEPH1,8.65,8.65,1
ROGH1,UF H1,5.35,5.35,1
ROGH2,UF H1,0.4536729036729037,0.16666666666666666,481
ROH,OW,0.7555555555555555,0.7166666666666667,3
ROHS82,LGF,9.516666666666667,9.516666666666667,1
ROP,SIZS12,7.066666666666666,7.066666666666666,1
ROP,STSH1,14.216666666666667,14.216666666666667,1
ROP,WT,1.158203213396696,0.31666666666666665,1473
RR,LZW,1.55,1.55,2
RT,EH,0.51,0.08333333333333333,5
RT,VI,11.333333333333334,11.333333333333334,1
RT H1,VI,-0.03025210084033613,-0.1,357
RU H1,KTO,0.0,0.0,1
RW,HF H1,18.833333333333332,18.833333333333332,2
RW,OW,1.69694669365722,0.925,988
RW H1,HF H1,-0.5916666666666667,-0.625,4
RW H1,OW,6.047916666666667,0.9416666666666667,8
RW S12,OW,22.633333333333333,22.633333333333333,1
RZN,UE,-0.25,-0.25,1
RZNH1,BM S12,-0.8333333333333334,-0.8333333333333334,1
RZNH1,FRO,5.128846153846154,2.075,26
RZNH1,FRS,1.9023518769787426,0.9333333333333333,737
RZNH1,GZS,1.2061849613964417,0.35,1986
RZNH1,KAS,3.683333333333333,3.683333333333333,1
RZNH1,LEI,10.316666666666666,10.316666666666666,1
RZNH1,MZS,3.0859484777517565,1.65,427
RZNH1,PG,53.01666666666667,62.95,3
RZNH1,PG S12,55.85,55.85,1
RZNH1,PN,2.8,2.8,1
RZNH1,UE,1.9926018983807927,0.2833333333333333,597
S,BF S21,22.796296296296294,21.783333333333335,9
S,BSE,6.443912175648704,1.3,167
S,BU,15.06111111111111,2.9,3
S,BVSH1,17.19242424242424,18.55,33
S,CAT,0.45,0.16666666666666666,5
S,HM,4.116666666666666,4.116666666666666,1
S,HZ,6.6,6.6,1
S,JN,1.4833333333333334,1.4833333333333334,1
